Empresa, Alborada
,,,,,,
contrato,nro_adh,parentesco,fecha_ingreso,estado,tipo
SOD0002650,24608,HIJO/A,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002650,24609,HIJO/A,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002665,24610,TITULAR,2017-10-05 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002665,24611,PRIMO/A,2017-10-05 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002665,24612,CONYUGE,2017-10-05 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002665,24613,HIJO/A,2017-10-05 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002666,24614,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002666,24615,CONYUGE,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002666,24616,HIJO/A,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002670,24617,TITULAR,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002670,24618,PRIMO/A,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002670,24619,PRIMO/A,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005364,24620,TITULAR,2017-09-23 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005365,24621,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005367,24623,TITULAR,2017-09-20 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005368,24624,TITULAR,2017-10-02 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005369,24625,TITULAR,2017-09-25 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005370,24626,TITULAR,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005371,24627,TITULAR,2017-09-29 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005373,24628,TITULAR,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005374,24629,TITULAR,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005372,24630,TITULAR,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005375,24631,TITULAR,2017-09-29 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005376,24632,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005377,24633,TITULAR,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005378,24634,TITULAR,2017-10-05 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005379,24635,TITULAR,2017-09-29 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005380,24636,TITULAR,2017-09-29 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005385,24637,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005381,24638,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005382,24639,TITULAR,2017-10-01 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005383,24640,TITULAR,2017-10-01 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005384,24641,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005386,24642,TITULAR,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005387,24643,TITULAR,2017-10-03 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005388,24644,TITULAR,2017-10-05 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005389,24645,TITULAR,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005390,24646,TITULAR,2017-09-30 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005391,24647,TITULAR,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0005392,24648,TITULAR,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
SOD0002705,24649,TITULAR,2017-10-04 00:00:00,Activo,SOCIO INDIVIDUAL                                                                                    
